code,product_name
3560070105908,Olive à la farce a l'anchois
5900449006906,Surówka Parytasek
59060956,Batonik z nadzieniem o smaku caffe latte w mlecznej czekoladzie (z dodatkiem alkoholu).
5906827003000,Pęczak Kujawski
5901752702820,Makaron pszenny Mie
5901596470404,Filety z makreli w oleju
5901596470138,Filety z makreli w sosie pomidorowym
5903895010237,Filety z makreli w sosie pomidorowym
5906827016222,"TRENDY LUNCH Premium Orkisz, Vermicelli, Pomidory"
5449000275509,Napój gazowany o smaku cola i wiśniowym.
5903111916473,Konserwa mięsna z dziczyzny z dodatkiem mięsa wieprzowego
5908235956329,"Mleko UHT 3,2%"
7622210416100,Baton w czekoladzie mlecznej z nadzieniem mlecznym i herbatnikiem
8595241515083,Tuńczyk w sosie własnym duże kawałki
5900820012519,Mleko Łaciate Junior
5906489239182,Chleb z mąką krojony - pieczywo mieszane
7622210835338,Oreo Brownie
5906055112413,Sos czosnkowy
5900049011621,Zbożowe chrupki w kształcie ciasteczek o smaku czekoladowym
5900643025604,Kefir
5900143000064,Uszka z kapustą i grzybami
5900857008868,Ser dojrzewający Złoty Radamer
5902476001046,"Kefir naturalny 1,5% tłuszczu"
5902476010055,Kefir truskawkowy
5902020876656,Ostropest mielony
5903188000181,Chrzan tarty
5900643005170,Actimel klasyczny
5900197022401,Jogurt Bio z owocami leśnymi
5907437363348,Mieszanka płatków zbożowych z rodzynkami i orzechami laskowymi
5051007108492,"Muesli with fruits, nuts & seeds"
5900862018562,"Nadziewany wafel z karmelem 34,5% i płatkami pszennymi 7,5% w polewie kakaowej."
5900643034293,Jogurt naturalny do picia ze szczepami bakterii ActiRegularis
5900643037805,Actimel o smaku jagida-granat-maca
5900643041239,Actimel o smaku żurawina-malina-tymianek
5902476001442,Kefir brzoskwiniowy
5906519001468,Kefir owoce leśne 0% tłuszczu
8410376052893,Choc Chip Cookies
5900397012455,Konfitura extra z wiśni niskosłodzona
20253622,Woda mineralna niegazowana
5900697025162,Biszkopty wrocławskie
5902837726663,WPC Plus SFD
5900820000028,mleko 0.5%
5902581686718,Czekolada gorzka 95% kakao
5900512300146,Masło ekstra
5900102021345,Tofflairs czekoladowo-mleczny
5905308704412,Woda mineralna
8429583014433,Tuńczyk kawałki w sosie własnym
5903767009451,Napój jogurtowy o smaku jagoda - wiśnia.
5900617031723,Ciasteczka zbożowe musli z owocami.
5901549519211,Chleb wieloziarnisty
5900783004996,ketchup łagodny
8410762866066,Pizza z boczkiem i serem mozzarella
59046677,Actimel o smaku wieloowocowym
5941021000639,Mleczna czekolada z karmelizowanymi orzechami laskowymi
5902911015058,Wafle o smaku toffi
5907616900326,Masło ekstra - osełka
5901960048161,Paprykarz Szczeciński
5900597002638,Sądecki Bartnik - Miód gryczany
8714882001018,Tomates cherry 'Sarita'
5901753000376,Ser królewski plastry
5902884460244,Musli z suszonymi figami i prażonymi orzeszkami ziemnymi.
5900956201078,Konfitura ekstra z truskawek o obniżonej zawartości cukru.
20052621,Mąka pszenna
5902208000835,Ser Rycki Edam Light
5902781000390,Herbata miętowa
8996001600221,Coffee Latte
20034467,Ryż na mleku z 15% sosem czekoladowym.
5204904000028,Ser Grecki Feta tradycyjna w zalewie P. D. O
5900910009528,Quick Cao
4000512364382,Trolli Wurrli
5903240278794,Olej kokosowy rafinowany
5903111808037,Olej lniany ekologiczny
5900012008603,Pasta warzywna z grillowaną cukinią i curry
5902367406592,Mąka pszenna typ 500 ekologiczna
5900820000554,Mleko w proszku pełne
5901088006937,"Napój wieloowocowy, częściowo z soków zagęszczonych, źródło 10 witamin"
5901713004635,Sos Węgierski z Pieczarkami
5900397731202,Łowicz Dzika róża
6224222828202,Korsarz
3560070342464,Fourrés goût choco
5900344102444,Płaty śledziowe w zalewie octowej
5900500034725,Nektar z pomarańczy i grejpfruta
5901630000208,Serek waniliowy
5900334005519,Żurawina
5906876000029,Chrzan wyborowy bez octu
5900531000508,Serek śmietankowy naturalny
5900334014795,"Napój z jabłek, truskawek i ananasów z witaminą C."
5051701058789,"Deep Pan pizza base topped with tomato sauce, formed ham, mozzarella cheese, mushroom and red onion."
5901886024546,Sok marchwiowy przecierowy.
5907623261892,Sałatka z warzywami 36% a'la kebab z mielonym kotletem drobiowym 23% w sosie czosnkowym.
5900552009818,Galaretka o smaku truskawkowym w proszku.
5904170020170,Filet z piersi kurczaka pieczone meksykańskie
5906040063485,Jogurt truskawkowy
5900120005136,"Kefir naturalny 1,5 % tłuszczu"
5906441340802,Napój gazowany o smaku cytrynowym
5900497310505,Pepsi
5902121020774,Lody chałwowe
5902121020484,Lody caffe latte
5902121019013,Lody bakaliowe (bakalie 8 %).
5902121024093,Lody o smaku masła orzechowego
5905548360140,Czerwona porzeczka
5901713012999,Sos amerykański
5901248002076,Ketchup łagodny
5909990030163,Dziurawiec fix - Hyperici herba
5906245779693,Żywiecka kiełbasa sucha z szynki.
5901069000756,Szprot w sosie pomidorowym.
5901069000817,Filety z makreli w sosie pomidorowym.
5903895080025,Śledź w sosie pomidorowym.
5903895632996,Szprot w pikantnym sosie pomidorowym.
5901069004853,Szprot w sosie pomidorowym.
5903895630541,Makrela w sosie pomidorowym.
5901489124087,Filety z makreli w sosie pomidorowym z papryką.
5901069001012,Śledź w sosie pomidorowym.
3800020423578,Paluszek waflowy w mlecznej czekoladzie
5901713002143,Haricots rouges
3560070348503,3 Pizzas Margherita à la préparation alimentaire au fromage.
4061445012153,"Napój gazowany, bezalkoholowy z ekstraktem z kawy o smaku cytrynowym"
5906775670095,"Salami 2 smaki. (Salami wytrawne, Salami)"
5906425113842,Musztarda kremska
5902854100330,Napój mleczno-kawowy o smaku espresso.
5902854100347,Napój mleczno-kawowy o smaku latte vanilla.
5051007111607,Krakowska sucha wieprzowe
5903895080056,Filety z makreli w sosie pomidorowym.
5905477002074,Masło ekstra
5901784161107,Kiełbaski pieprzowe
5900084229487,Musztarda Chrzanowa
5902978002350,Draże kakaowe
5900857009018,Ser żółty Serenada
5900437007151,"Pizza z salami i chorizo, głęboko mrożona"
5900449002465,Sałatka jarzynowa
5901044011074,Ketchup łagodny markowy
5901044015652,Ketchup łagodny
5901713009135,Sos Pomidorowy do Makaronu
5900862520669,Rozpuszczalny napój kakaowy z dodatkiem witamin i stadników mineralnych.
5900862520683,Rozpuszczalny napój kakaowy z dodatkiem witamin i składników mineralnych
5908260255893,Musli Bar czarna porzeczka papryka
5901123180936,Kawa Brazylijska
5051007042871,"Mleko świeże 3,2%"
5908252201372,Sałatka z kurczakiem
5907632500302,Buraczki tarte
5900531000539,Serek śmietankowy z czosnkiem
5900531000522,Serek śmietankowy z przyprawami
5900340003950,Ciasteczka z ziarnami słonecznika i sezamu oraz siemieniem lnianym
5905279292321,Kiszona kapusta eko
5908226811330,Parówki 100% mięsa
5900562509209,Tatar wołowina
5902379105131,Ciasteczka ze słonym karmelem w mlecznej czekoladzie
5900956501758,Len mielony
5900320003536,Drobne pieczywo o smaku waniliowym
5906425112005,Musztarda Dijon
5900956002316,Rumianek
8004123004237,Oliwa z wytloczyn z oliwek
5900820005528,Ser królewski z Kolna w plastrach
5907559279169,Siemię lniane złociste
5906827014105,Siemię lniane
5051007998437,Płatki owsiane górskie
5900820002954,Ser Havarti
5900127010607,Kawa łagodna
5900127000752,Kawa łagodna tradycyjna
5900910000143,Kakao
5908312380306,Maślanka
5901064769993,Likier jajeczny advocaat
5051007042864,Mleko świeże 2%
5900531004407,Jogurt naturalny 0% tłuszczu o wysokiej zawartości białka
5900344902266,Śledzik na raz Pikantny
5410033851336,Earl Grey classic
5900049812495,Makaron pełnoziarnisty z orkiszem
5901713013309,Przecier pomidorowy
5901491200335,Szarlotka - jabłko prażone
5904215118589,Makaron Spaghetti
5900749610988,"Baton zbożowy z suszoną żurawiną, skórką pomarańczową oraz polewą o smaku jogurtowym."
5903895010473,Byczki w sosie pomidorowym
5201193180769,Makaron z semoliny z pszenicy durum
5904215137375,Łosoś w sosie pomidorowym
5900397016590,Sos Boloński
5904215142003,Karmelki o smaku owocowym
5903895637786,Tuńczyk jednolity w oliwie z oliwek
5901713004642,Sos Neapolitański z papryką.
5907666575581,Cukierki kakaowe
5900352007151,"Herbatnik z karmelem 32%, orzechami laskowymi i chrupkami ryżowymi w czekoladzie mlecznej."
5901669489647,Baton z czekolady mlecznej
5900617013613,Len mielony odtłuszczony
5900512320625,"mleko UHT 3,2%"
5449000275547,Napój cytrynowo-limonkowy
5907653114229,Flądra w sosie pomidorowym
5905784333540,Kasza jęczmienna
5905784347547,Makaron penne rigate
5905784340562,Karmelki mleczne
5901874906793,Konserwa wieprzowa grubo rozdrobniona
5900120025578,Masło ekstra bez laktozy
5902899139784,Serek twarogowy z czosnkiem i ziołami
5412956213413,Chocolat au lait 37%- Bio
5904981080073,Czekolada śmietankowa z ksylitolem
5900697025063,Biszkopty wrocławskie
5907069000345,Cukier kostka
5902057004954,Maślanka truskawkowa
5902057004961,Maślanka jagodowa
5051007105583,Smalec wieprzowy
5901593001656,Wielkopolskie masło
90426230,Milka Choco Snack
9120025833726,Bakery d'Oro Pandispan cu crema tiramisu cu lapte
5900552059974,4move Vitamin water cherry
9120025830602,Milino Baton pufos cu umplutura cremoasa de lapte si glazura de cacao
9120025830619,Milino Baton pufos cu umplutura cremoasa cu miere si lapte
9120025838806,Muller Baton pufos cu umplutura de nuca de cocos si fistic
9120025838783,Muller Baton pufos cu umplutura de alune de padure
9120025838769,Muller Baton pufos cu umplutura de ciocolata
5900020000576,Nesquik Cereale integrale
4335896444543,KClassic Biscuiți
9120025831975,Milino Baton pufos cu umplutura de nuca de cocos si lapte si glazura cacao
4260012620276,Sunshine fruit Caise moi
5902768862515,La Gustosa Biscuiti crocanti cu crema alune
5941209017381,Danone Fantasia Iaurt de băut cu caramel și cafea
5941209017404,Danone Fantasia Iaurt de băut cu ciocolata alba si aroma de fistic
5901749008980,Krem o smaku kakaowo-orzechowym
20496869,Pierogi z brokułami
5900500028823,Vitaminka
5902476000360,Masło ekstra wiejskie
5900012004858,Olej rzepakowy
5900617015716,Crunchy
5900311004009,Margaryna półtłusta 39%
20340513,Margaryna lekka 39 %.
5904951003354,Maślanka naturalna
5901242000351,Masło z Czarnkowa
5900512983639,Mleko 2%
5900643038000,Jogurt o smaku ananas-mango z nasionami i zbożami oraz szczepem bakterii ActiRegularis
5901005006163,Jogurt naturalny
20252120,Koncentrat pomidorowy 30%
5900196007133,Pierś z kurczaka
5900437013206,Dr.Oetker Krem waniliowi smak
5012035953911,Żelki o smaku owocowo-mlecznym z pianką
5907666575260,Cukierki ziołowe. Kopalnioki
5906340696017,Masło extra
5900397742437,Dżem z truskawek i limonki niskosłodzony.
5900352010076,"Herbatnik z karmelem 37,3%, wiórkami kokosowymi, orzechami laskowymi i chrupkami ryżowymi w czekoladzie mlecznej."
5901752702059,Sól himalajska biała 3-5 mm
8005476021407,Zielone oliwki bez pestek w zalewie.
8005476966180,Suszone pomidory w oleju słonecznikowym.
5901032080600,Sól różowa naturalna kamienna z kopalni Soli ';Kłodawa'; gruboziarnista.
5900394006570,Wafel przekładany kremem kakaowym.
5900197026508,Jogurt z jagodami.
5904215140689,Pierogi serowo-jagodowe
5904215132905,Brzoskwinie w syropie.
5904215131212,Mleko 2%
5901957000813,Serek truskawkowy
5901630000574,Serek truskawkowy
5901398910092,Pierogi z mięsem
5901398410080,Pierogi ruskie
5901398510100,Pierogi z kapustą i grzybami.
5900552063223,Vitaminwater
5902899139746,Kanapkowy z ogórkiem i koperkiem.
5900971000298,Musli owocowe pożywne śniadanie.
5901597860433,Napój gazowany o smaku coli.
5900229000926,Margaryna półtłusta 40 %. Do smarowania.
5901044001198,Ketchup pikantny gastronomiczny
5900334015938,"Sok z brzoskwiń, marchwi i jabłek z dodatkiem witamin C i E."
20448622,Pierogi s serem
5908230522239,Kabanos
8000500199626,Biszkopt z jogurtowym nadzieniem 67%
5449000124449,Napój gazowany o smaku cola i limonkowym.
5902978008451,Draże piłkarskie o smaku czekoladowym
5902978002428,Draże korsarz kokosowe.
5900331193400,Parówki wieprzowe Mediolanki
5901248000911,Ketchup łagodny
5902020163220,Basia mąka wrocławska
5907529010051,Mleko  2%
5900512990415,Jogurt polski brzoskwinia z marakują.
5901414204518,Herbatniki w czekoladzie mlecznej 23%.
5902899101637,Hochland Almette Soft Cheese 150G
5903895020021,Tuńczyk kawałki w sosie własnym.
5906974015741,Produkt owocowy z brzoskwiń.
5900951027307,Snickers
5900562001147,Wieprzowina w sosie wlasnym
3560070339433,Bonbons tendres Saveurs fruits
5900956000671,Herb. aronia Herbapol 20SZT
5900956000633,Malina
5051007109284,Chipsy ziemniaczane o smaku bekonowym.
5908230523144,Kabanos drobiowo-wieprzowy
5900397732834,Dżem truskawkowy niskosłodzony.
5905279941427,Chleb pszenno-żytni krojony.
5900397742062,Dżem z wiśni
5900956100593,Syrop owocowy o smaku malinowym z witaminą C i D
5900334000880,"Napój owocowy - jabłko, wiśnia"
5900278011058,Sezamki
5903538901748,Miodowe
5901367001172,Makaron Nadarzyński
5901367001240,Makaron Nadarzyński rurka
8996001320839,Cukierek kawowy
5901044019056,Majonez roleskiego.
5901044017809,Musztarda delikatesowa angielska.
20192396,Groszek zielony pasteryzowany
5051007081160,Pasztet drobiowy
5051007081153,Pasztet drobiowy z pomidorami
5051007081122,Pasztet wieprzowy
5051007081085,Pasztet drobiowo-wieprzowy z czosnkiem.
5902136817550,Cukier biały
5902353006102,Filety z makreli smażone w zalewie octowej
5900102022212,Czekolada mleczna z rodzynkami i orzeszkami arachidowymi
5901588066998,Sezamki
5900102019779,Czekolada z nadzieniem 42% orzechowym.
5905436797010,Sękacz kakaowy.
5907437363331,Płatki zbożowe z suszonymi i kandyzowanymi owocami.
5900552045250,Kubuś i przyjaciele napój kakaowy instant z witaminami i wapniem.
8712100651410,Pomidorowa
5900552000242,Kisiel smak cytrynowy z witaminą C w proszku.
5906747304010,Herbatniki oblane czekoladą mleczną.
5902899142241,Hochland śmietankowy. Ser kremowy topiony w bloczku.
5900189010201,Toffi mleczne nadziewane kremem o smaku śmietankowym 18%.
5900197007378,Jogurt do picia brzoskwinia - mango.
5900197026942,Jogurt do picia aloes - mięta.
5900531004445,Jogurt naturalny 0% tłuszczu z wsadem z czerwona porzeczka - czarna porzeczka.
5907437366141,"Musli prażone z suszoną, słodzoną żurawiną."
3250391699995,Biscottes Complètes 36 tranches
5900497030908,"Băutură răcoritoare carbogazoasă cu suc de lămâie din concentrat, au zahăr şi induldtor."
5900488010216,Cadenza - Lody kawowe i lody śmietankowe posypane kawą mieloną.
5902214010279,Karmelki mleczne nadziewane czekoladą mleczną 18%.
5902854103072,Napój mleczno-kawowy o smaku waniliowego latte.
5900571000025,Orzeszki ziemne smażone i solone.
5900617011138,Ciasteczka owsiane bez dodatku pszenicy
5904276030110,Chleb słonecznikowy krojony
5904276030240,Chleb wieloziarnisty ciemny
5900552021865,Black Energy zero sugar
5900617002488,Cukier trzcinowy nierafinowany Demerara
5904215135395,Cukier trzcinowy nierafinowany Demerara
20052652,Mąka pszenna typ 650
5901828934032,Chleb Sandomierski
5901828934513,Chleb wieloziarnisty
7613033381041,Bezglutenowy produkt zbożowy.
5904341989060,Chleb Baltonowski krojony
5900983003478,Delecta Karpatka
5902904700107,Chleb wiejski krojony
5903895627169,Pulpety w sosie pomidorowym
5900749624954,Ba! 5 owoców leśnych
8719200022744,"Margaryna półtłusta o smaku masła, 39% tłuszczu."
5904215129851,Smalec wyborowy
5900783003982,Ketchup pikantny
4820000191227,Kwas chlebowy Bohatyrski
5902121025939,Lody kawowe Americano
5900820014735,Masło extra
5902899139470,Puszysty serek twarogowy ze szpinakiem i czosnkiem.
5900784204555,Tost trzy ziarna
5051007013147,Kefir naturalny 0 %.
5902121026394,Lody jagodowe w białej czekoladzie.
5900437007137,"Pizza 4 sery, głęboko mrożona."
5902121002459,Lody śmietankowo-orzechowe w czekoladzie z orzeszkami.
5051007010665,Kefir owoce leśne 0%
5051007010658,Kefir truskawkowy 0%
5900334001740,Sok jabłkowy
7613032493882,Majonez dekoracyjny
5901713009463,Dżem truskawkowy niskosłodzony
5901713009494,Powidła śliwkowe
5903895020014,Tuńczyk kawałki w oleju roślinnym.
5903895630831,Tuńczyk kawałki w bulionie warzywnym.
5903895020038,Tuńczyk rozdrobniony w oleju roślinnym.
5701145059001,Tuńczyk w sosie pomidorowym.
5907810102199,Tuńczyk kawałki w sosie własnym.
5907501002418,Mielonka wieprzowa drobno rozdrobniona
5903188000099,Majonez stołowy
5900449002472,Sałatka jarzynowa z jajkiem
5900512300344,"Mleko 1,5 %"
5902121020750,Lody śmietankowe z truskawkami.
5900344901276,Koreczki śledziowe z cebulą w oleju rzepakowym.
5000159490436,Mars Duopacks
5900344016697,Filety śledziowe w oleju a'la Matjas
5902310015666,Salami na kanapkę
2966823003728,Golonka Pieczona
5900073070700,Chipsy ziemniaczane solone
5908241636215,Szprot w sosie pomidorowym
5904215110774,Pulpety w sosie pomidorowym.
5901363662353,Gołąbki z kaszą gryczaną w sosie pieczarkowym.
5901363662780,Zupa gulaszowa.
5904215110781,Gołąbki w sosie pomidorowym.
5904215134541,Flaki po zamojsku - flaki wołowe w sosie pomidorowym
5904215134534,Flaki po zamojski - flaki wołowe w sosie pomidorowym.
5902730872191,Smoothie o smaku banana marchew imbir
5907693698086,Pasztet z dzika z wątróbką drobiową
5901002002991,Fasolka po bretońsku z dodatkiem kiełbasy
5901874905079,"Kiełbasa krakowska - konserwa wieprzowa grubo rozdrobniona, sterylizowana"
20760571,Baton Arcy Orzech
5901812125309,Vitacaps Multivitamina
5907623400017,Union Chocolate Gorzka
5900909000420,Napój kakaowy instant z witaminami i składnikami mineralnymi.
5901398069653,Pierogi ze szpinakiem i serem
20060800,Kiełbasa śląska
5900197012914,Jogurt 7 zbóż z brzoskwiniami.
2933680010046,"Podudzie z kurczaka, klasa A"
5900084254700,Ketchup włoski
5901871004126,Czarne Oliwki
5905689308636,Gazowany napoj energetyzujący o smaku miętowo-cytrynowym
20981129,Makaron gryczany rurki
5901619150504,Ciecierzyca w warzywach
5903895010299,Paprykarz Szczeciński z łososiem.
5903895011234,"Sałatka z makrelą, pikantna."
5904468000228,Filety śledziowe panierowane i smażone w zalewie octowej.
5901871001491,Chrzan tarty
5900619950114,Pierogi z serem i truskawkami
5900331199600,Schab z beczki
3850104248832,Przyprawa warzywna do potraw
5903475460131,Łosoś wędzony na gorąco dymem z drewna bukowego
5900197017568,Napój mleczny kawowy typu Kawa latte
3560070453337,4 Agrumes 100% Fruits Pressés
5900907007360,Pomidory suszone w oleju z ziołami.
8714100085158,Margaryna 60 % tłuszczu.
8719200013438,Tłuszcz roślinny do smarowania 45 %.
5900311003996,Smakowita margaryna półtłusta 39 % - maślany smak
5051007108522,Musli prażone z kawałkami suszonych i kandyzowanych owoców.
5051007105576,Biszkopty o smaku waniliowym.
5902136817932,Cukier trzcinowy nierafinowany
5906340630400,Cukier brązowy Demerera
7613031259977,SMACZNA ZUPA Rosół z Kury
7613031259939,SMACZNA ZUPA Pomidorowa
5900397734838,Fasolka po bretońsku z boczkiem i kiełbasą
5902097251608,Sezamki naturalne
5900394006518,Mega Grześki Toffi
8711327342163,Lody o smaku kakaowo-orzechowym z nadzieniem czekolado-orzechowym
5901135025737,Musztarda sarepska
5906739703012,Chleb pszenno-żytni
5903895627176,Fasolka w sosie pomidorowym z kiełbasą
5900672302295,Gołąbki wegetariańskie z ryżem i pieczarkami w sosie pomidorowym (45%)
5900397741911,Kasza jęczmienna pęczak z kukurydzą i fasolą szparagową
5900820011505,Serek śmietankowy meksykański smak
5903870005661,Piwo jasne pełne
5901658000136,Majonez delikatesowy stołowy
5902873000741,Maślanka
5901414203610,Herbatniki w masie czekoladopodobnej (49%)
5901204002522,Pasztet drobiowy z pieprzem
5906775670217,Kiełbasa krakowska sucha
5900749022071,Śliwki suszone bez pestek
5901960048673,Sałatka warzywna z kukurydzą
5902495001027,Masło osełkowe extra
20980443,Ser podpuszczkowy
5900864883007,Bułeczki pszenne częściowo pieczone - do samodzielnego wypieku.
20724054,Sour Fruits - Kwaśne żelki o smaku owocowym.
20046125,Napój gazowany o smaku pomarańczowym
5051701059328,"Pizza z szynką wieprzową, salami wieprzowym i pieczarkami"
2709906004102,Kiełbasa Rydzyńska
5906720572580,Makaron z mąka gryczaną - Penne
2216959002844,Kabanos wieprzowy extra
5906425140077,Sos tatarski
5901044014037,Sos tatarski
28067672,Szynka szwarcwaldzka
5901939002019,Produkt mleczny bez laktozy 2%
5901619152485,Dżem malinowy
5900437005577,"Pizza Guseppe z mięsem wołowym i warzywami, głęboko mrożona"
5904061000687,Chrzan Nadwarciański
5901044016802,Musztarda delikatesowa miodowa
2096385671445,Musztarda stołowa
5901044007589,Musztarda delikatesowa staropolska
5900552053156,Napój wieloowocowy - Zielony mix
5900552053170,Napój wieloowocowy - pomarańczowy mix
5900397741935,Kasza bulgur z papryką i czerwoną fasolą
5900552053163,Napój wieloowocowy - Czarny mix
5907437365052,Mieszanka płatków zbożowych z suszonymi owocami oraz kawałkami prażonych orzeszków laskowych
5900020020635,Alfabet
5900820000257,Masło extra
5900197006067,Jogurt brzoskwinia-marakuja
5900197015182,Jogurt owoce lasu
5901520000059,Naturalna woda mineralna częściowo odgazowana.
5908312380078,Kefir
5900197021688,Jogurt pitny natury z wysoką zawartością białka
5900197023002,Jogurt pitny wysokobiałkowy truskawkowy z L-karnityną.
5903337007399,Tradycyjnie masło z Łosic
5900488000026,Lody o smaku waniliowym z nadzieniem owocowym (10%) w polewie z dodatkiem czekolady (20%) i orzeszków arachidowych (3%).
8714100807330,Herbatka czarna ekspresowa
5901716991338,Czekolada do picia o smaku słonego karmelu.
5901939103075,Skyr jogurt pitny typu islandzkiego.
5901242001549,Mleko 2%
5900771004281,Mleko 2%
5900477000853,Warzywa na patelnię
5901858000530,Oranżadka - napój o smaku cytrynowym
5901242001570,Kefir naturalny
5901154041497,Inka Rozpuszczalna Kawa zbożowa
4770265212734,Jogurt ekologiczny z jagodami
5900197012907,Jogurt 7 zbóż z truskawkami.
5907069002004,Cukier trzcinowy nierafinowany
59025603,Batonik z nadzieniem o smaku śmietankowym w mlecznej czekoladzie (z dodatkiem alkoholu).
5900394007577,Wafel przekładany kremem orzechowym w czekoladzie mlecznej.
5905436797034,Sękacz o smaku orzechowym
5905436797058,Sękacz toffi
7622210310002,Wafelek z kremem o smaku orzechowym oblany czekoladą mleczną.
7622210607874,Kruchy wafelek z kremem kokosowym oblany czekoladą mleczną.
5901939103068,Skyr jogurt pitny typu islandzkiego
5901939103099,Skyr jogurt pitny typu islandzkiego
5903337007375,Masło łosickie dla dzieci
5908230514906,Krakowska sucha z szynki
5904277902164,Salami z papryką
8996001320846,Strong & rich coffee candy
5901619151464,Sos Boloński
5901619151877,Sos włoski z czosnkiem i bazylią.
5901044005806,Musztarda delikatesowa jerozolimska
5901044005820,Musztarda delikatesowa kozaka
5903188000198,Chrzan tarty
5901658000068,Musztarda sarepska
5903895010275,Paprykarz Szczeciński z łososiem.
5903895635119,Filety z makreli w sosie pomidorowym z suszonymi pomidorami.
5904215141884,Paprykarz Szczeciński z łososiem.
5901398075357,Krokiety z pieczarkami i serem mozzarella.
5901398071496,Pierogi serowo-jagodowe
5905912421385,Syrop malinowy
5900531000331,Twarożek domowy naturalny
5900697040172,Bułka tarta pszenna
5900437205250,"Pizza Guseppe z kurczakiem w przyprawie masala i curry, głęboko mrożona."
5900197012891,Jogurt 7 zbóż że śliwkami
5900449006708,Surówka z czerwonej kapusty.
5900449006685,Surówka z młodej kapusty.
5900956201061,Powidła śliwkowe
5900531003776,Kefir
5900635001364,Woda mineralna niegazowana
5900396027283,Melisa z pomarańczą
8410783335107,"Szynka Serrano, Tapas"
5900196007157,Pierś pieczona
5901716990751,Czekolada do picia 43 %kakao o obniżonej zawartości tłuszczu.
2936645013137,Kiełbasa śląska
8809125063165,Gel de coco
5901588017938,Czekolada biała
5900512450070,Mleko 2 % wypasione
20640651,Napój gazowany o smaku coli
5900143005380,Sałatka warzywna z majonezem
5902166713648,Pasta bakłażanowa z suszonymi pomidorami
5900397735903,Powidła węgierkowe
5904215135159,Fasolka po bretońsku z kiełbasą i boczkiem.
5901002000553,Gulasz wieprzowy w sosie pomidorowym z warzywami
5901619151549,Kurczak w sosie słodko-kwaśnym z ryżem
5900783004941,Gulasz wieprzowo-wołowy
5900919006580,Chrzan tarty
59011194,"Batonik z nadzieniem o smaku toffi w mlecznej czekoladzie 2,3%."
59032328,"Batonik z nadzieniem o smaku adwokata w ciemnej czekoladzie 2,4%"
5907439112043,Lody waniliowe
5907439112067,Lody truskawkowe
5900783004743,Flaki wołowe w rosole
5901150006308,Płaty śledziowe smażone w zalewie octowej.
5902891280231,Cappuccino z magnezem
8714100641941,Lody o smaku śmietankowym z sosem truskawkowym
5900552000952,Soda oczyszczona
5449000034519,Napój gazowany o smaku cola.
5906041030257,Napój kawowy na bazie pełnego mleka i śmietanki z aromatem waniliowym.
5901812125323,Witamina C plus Bioflawonoidy
5906395631087,Olej rzepakowy tłoczony na zimno
5901812121615,Witamina C + bioflawonoidy
5903111110451,Maga mag o smaku pomarańczowym
59012504,Baton orzechowy arachidowy z dodatkiem wafelków 46% w mlecznej czekoladzie.
7622210694935,Kakaowy wafelek z kremem kakaowym 49% oblany czekoladą mleczną z mleka alpejskiego 31%.
7622210694065,"Wafel z orzechowo-kokosowym nadzieniem pokryty orzechami laskowymi, oblany czekoladą mleczną z mleka alpejskiego 30%."
5900056007815,Wafel w czekoladzie 28% przekładany kremem 53% o smaku czekoladowym.
5903895080018,Szprot w sosie pomidorowym
5900437009988,"Pizza z szynką, pieczarkami i salami, głęboko mrożona."
5902162120716,Pizza z pieczarkami na podpieczonym spodzie. Produkt głęboko mrożony.
5901664003749,Kiełbasa kurczęca homogenizowana wędzona parzona w osłonce niejadalnej.
5900567001746,Berlinki Classic
5901752570252,Salami Delikatesowe
5900437010007,"Pizza z pieczonym kurczakiem i serem ricotta, głęboko mrożona."
5901135032674,Musztarda miodowa
5902738900094,Sałatka jarzynowa
5902170002028,Masło ekstra Staropolskie.
20411640,Napój gazowany o smaku grejpfrutowym.
5901307001309,Ketchup łagodny
7622210717238,Czekolada mleczna z mleka alpejskiego z nadzieniem mlecznym o smaku waniliowym (35%) oraz pokruszone ciastka kakaowe (15%).
8712100651373,Rosół - zupa błyskawiczna
5901713005441,Sos do spaghetti pomidorowo-śmietankowy.
5900084261623,Musztarda francuska
8410791049553,Oliwki czarne drylowane
8028695002033,Pomidory suszone w oleju słonecznikowym
5900919003329,Sałatka obiadowa
5906340630011,Cukier biały
5901619150436,Sos pomidorowy
5900397739833,Sos Boloński z mięsem mielonym
5900397739857,Sos Chili con carne z mięsem mielonym
5900552000440,Cukier waniliowy
5901601002781,Pieprz czarny mielony
20131074,Papryka słodka mielona
5901135029193,Papryka słodka mielona
5904259100014,"Napój o świeżym, orzeźwiającym smaku wody."
5900379131839,Woda źródlana
5901068005639,Naturalna woda mineralna Polaris3
5900334000477,Napój owocowy
5907674400028,Chrupki kukurydziane naturalne
5900259087942,Chrupki kukurydziane orzechowe.
4018077629150,"Orzeszki ziemne prażone, solone."
5902476000377,Twaróg półtłusty
5901619152713,Sok pomidorowy
5900449006951,Surówka z porem i jabłkiem
5900531003103,Jogurt typu greckiego 0%
5906040063553,Jogurt z malinami i ananasem oraz z musli.
4014500512631,Jogurt z ananasem i bananami oraz ośmioma zbożami.
5900500027857,Napój pomarańczowo-brzoskwiniowy
5907029000040,Paluszki solone
5906372277918,Wafelki z kremem kawowym w czekoladzie (43%).
7613036858670,Ketchup łagodny
5902121024116,Lody czekoladowe z wiśniami
